search_term,genome_id,success,count,error,accession,patric_id,product,start,end,strand,feature_type,gene,locus_tag,protein_id,function,subsystem
ahpC,NS,TRUE,1,,NS_000195,,Peroxiredoxin,1805477,1806199,-,CDS,ahpC,,,,
ahpC,NS,TRUE,1,,NS_000195,fig|456827.3.peg.1493,"Peroxiredoxin, Bcp-type (EC 1.11.1.15)",1805477,1806199,-,CDS,ahpC,,,,
ahpC,NC,TRUE,1,,NC_013508,fig|498217.4.peg.886,Alkyl hydroperoxide reductase subunit C-like protein,1044250,1044852,-,CDS,ahpC,,,,
ahpC,NC,TRUE,1,,NC_013508,,"alkyl hydroperoxide reductase, small subunit",1044250,1044852,-,CDS,ahpC,,,,
ahpC,NC,TRUE,1,,NC_014614,,alkyl hydroperoxide reductase,2160180,2160701,+,CDS,ahpC,,,,
ahpC,NC,TRUE,1,,NC_014614,fig|499177.3.peg.2018,Alkyl hydroperoxide reductase subunit C-like protein,2160180,2160701,+,CDS,ahpC,,,,
ahpC,NC,TRUE,1,,NC_013721,,peroxiredoxin,2759,3322,-,CDS,ahpC,,,,
ahpC,NC,TRUE,1,,NC_013721,fig|553190.4.peg.3,Alkyl hydroperoxide reductase protein C (EC 1.11.1.15),2759,3322,-,CDS,ahpC,,,,
ahpC,NZ,TRUE,1,,NZ_ACYI01000049,,peroxiredoxin,67554,68120,-,CDS,ahpC,,,,
ahpC,NZ,TRUE,1,,NZ_ACYI01000049,fig|553217.3.peg.1502,Alkyl hydroperoxide reductase protein C (EC 1.11.1.15),67554,68120,-,CDS,ahpC,,,,
ahpC,NC,TRUE,1,,NC_012751,fig|572265.5.peg.87,Alkyl hydroperoxide reductase subunit C-like protein,89527,90150,+,CDS,ahpC,,,,
ahpC,NC,TRUE,1,,NC_012751,,"alkyl hydroperoxide reductase, C22 subunit, thioredoxin-like protein",89527,90150,+,CDS,ahpC,,,,
ahpC,NC,TRUE,1,,NC_012796,,alkyl hydroperoxide reductase subunit C,856754,857395,-,CDS,ahpC,,,,
ahpC,NC,TRUE,1,,NC_012796,fig|573370.3.peg.744,Alkyl hydroperoxide reductase protein C (EC 1.11.1.15),856754,857395,-,CDS,ahpC,,,,
ahpC,Unknown,TRUE,1,,AP010969,fig|591365.3.peg.396,Alkyl hydroperoxide reductase protein C (EC 1.11.1.15),417658,418224,+,CDS,ahpC,,,,
ahpC,Unknown,TRUE,1,,AP010969,,alkyl hydroperoxidase,417658,418224,+,CDS,ahpC,,,,
ahpC,NC,TRUE,1,,NC_013418,fig|600809.5.peg.295,Alkyl hydroperoxide reductase subunit C-like protein,308041,308676,-,CDS,ahpC,,,,
ahpC,NC,TRUE,1,,NC_013418,,"alkyl hydroperoxide reductase, subunit C",308041,308676,-,CDS,ahpC,,,,
ahpC,NC,TRUE,1,,NC_013799,,alkyl hydroperoxide reductase,1678825,1679406,+,CDS,ahpC,,,,
ahpC,NC,TRUE,1,,NC_013799,fig|608538.3.peg.1851,Alkyl hydroperoxide reductase protein C (EC 1.11.1.15),1678825,1679406,+,CDS,ahpC,,,,
ahpC,NZ,TRUE,1,,NZ_ADFR01000009,fig|679192.3.peg.884,Alkyl hydroperoxide reductase protein C (EC 1.11.1.15),7846,8409,-,CDS,ahpC,,,,
ahpC,NZ,TRUE,1,,NZ_ADFR01000009,,peroxiredoxin,7846,8409,-,CDS,ahpC,,,,
ahpC,Unknown,TRUE,1,,FN543093,,Alkyl hydroperoxide reductase subunit C,1308073,1308636,+,CDS,ahpC,,,,
ahpC,Unknown,TRUE,1,,FN543093,fig|693216.3.peg.1179,Alkyl hydroperoxide reductase protein C (EC 1.11.1.15),1308073,1308636,+,CDS,ahpC,,,,
ahpC,NC,TRUE,1,,NC_015722,fig|696127.4.peg.988,Alkyl hydroperoxide reductase subunit C-like protein,804713,805312,+,CDS,ahpC,,,,
ahpC,NC,TRUE,1,,NC_015722,,peroxiredoxin,804713,805312,+,CDS,ahpC,,,,
ahpC,NC,TRUE,1,,NC_013956,fig|706191.3.peg.2621,Alkyl hydroperoxide reductase protein C (EC 1.11.1.15),2822474,2823037,-,CDS,ahpC,,,,
ahpC,NC,TRUE,1,,NC_013956,,AhpC,2822474,2823037,-,CDS,ahpC,,,,
ahpC,NZ,TRUE,1,,NZ_GG700527,fig|655811.4.peg.928,Alkyl hydroperoxide reductase protein C (EC 1.11.1.15),1699364,1699933,-,CDS,ahpC,,,,
ahpC,NZ,TRUE,1,,NZ_GG700527,,,1699364,1699945,-,CDS,ahpC,,,,
ahpC,Unknown,TRUE,1,,CP001560,fig|630626.3.peg.1354,Alkyl hydroperoxide reductase protein C (EC 1.11.1.15),1461045,1461608,+,CDS,ahpC,,,,
ahpC,Unknown,TRUE,1,,CP001560,,alkyl hydroperoxide reductase subunit C,1461045,1461608,+,CDS,ahpC,,,,
ahpC,NC,TRUE,1,,NC_014335,fig|637380.6.peg.658,Alkyl hydroperoxide reductase protein C (EC 1.11.1.15),354021,354584,-,CDS,ahpC,,,,
ahpC,NC,TRUE,1,,NC_014335,,alkyl hydroperoxide reductase,354021,354584,-,CDS,ahpC,,,,
ahpC,NZ,TRUE,1,,NZ_GG694029,fig|638300.3.peg.2140,Alkyl hydroperoxide reductase protein C (EC 1.11.1.15),79340,79903,+,CDS,ahpC,,,,
ahpC,NZ,TRUE,1,,NZ_GG694029,,,79340,79903,+,CDS,ahpC,,,,
ahpC,NC,TRUE,1,,NC_014225,fig|716544.4.peg.1795,Alkyl hydroperoxide reductase subunit C-like protein,2001148,2001741,+,CDS,ahpC,,,,
ahpC,NC,TRUE,1,,NC_014225,,thiolredoxin peroxidase,2001148,2001741,+,CDS,ahpC,,,,
ahpC,Unknown,TRUE,1,,GG770409,,alkyl hydroperoxide reductase C,2033461,2034009,-,CDS,ahpC,,,,
ahpC,Unknown,TRUE,1,,GG770409,fig|742159.3.peg.2848,Alkyl hydroperoxide reductase protein C (EC 1.11.1.15),2033461,2034009,-,CDS,ahpC,,,,
ahpC,NC,TRUE,1,,NC_014147,,alkyl hydroperoxide reductase subunit C,303020,303586,+,CDS,ahpC,,,,
ahpC,NC,TRUE,1,,NC_014147,fig|749219.3.peg.291,Alkyl hydroperoxide reductase protein C (EC 1.11.1.15),303020,303586,+,CDS,ahpC,,,,
ahpC,NC,TRUE,1,,NC_014318,,alkyl hydroperoxide reductase/thiol specific antioxidant,7552452,7552916,-,CDS,ahpC,,,,
ahpC,NC,TRUE,1,,NC_014318,fig|749927.5.peg.7119,Alkyl hydroperoxide reductase subunit C-like protein,7552452,7552916,-,CDS,ahpC,,,,
ahpC,NC,TRUE,1,,NC_014318,fig|749927.5.peg.2183,Alkyl hydroperoxide reductase subunit C-like protein,2260583,2261047,+,CDS,ahpC,,,,
ahpC,NC,TRUE,1,,NC_014318,,alkyl hydroperoxide reductase/thiol specific antioxidant,2260583,2261047,+,CDS,ahpC,,,,
ahpC,NC,TRUE,1,,NC_014323,,peroxiredoxin protein,4929208,4929771,-,CDS,ahpC,,,,
ahpC,NC,TRUE,1,,NC_014323,fig|757424.7.peg.4344,Alkyl hydroperoxide reductase protein C (EC 1.11.1.15),4929208,4929771,-,CDS,ahpC,,,,
ahpC,NZ,TRUE,1,,NZ_AFII01000001,,peroxiredoxin,201469,202032,+,CDS,ahpC,,,,
ahpC,NZ,TRUE,1,,NZ_AFII01000001,fig|767100.3.peg.222,Alkyl hydroperoxide reductase protein C (EC 1.11.1.15),201469,202032,+,CDS,ahpC,,,,
ahpC,NC,TRUE,1,,NC_014532,,"alkyl hydroperoxide reductase, C22 subunit, thioredoxin-like (detoxification of hydroperoxides)",3899107,3899670,-,CDS,ahpC,,,,
ahpC,NC,TRUE,1,,NC_014532,fig|768066.3.peg.3569,Alkyl hydroperoxide reductase protein C (EC 1.11.1.15),3899107,3899670,-,CDS,ahpC,,,,
ahpC,NC,TRUE,1,,NC_016026,,alkyl hydroperoxide reductase subunit C,526601,527164,+,CDS,ahpC,,,,
ahpC,NC,TRUE,1,,NC_016026,fig|856793.5.peg.482,Alkyl hydroperoxide reductase protein C (EC 1.11.1.15),526601,527164,+,CDS,ahpC,,,,
ahpC,NZ,TRUE,1,,NZ_GL397071,fig|862517.3.peg.1896,Alkyl hydroperoxide reductase protein C (EC 1.11.1.15),286218,286781,+,CDS,ahpC,,,,
ahpC,NZ,TRUE,1,,NZ_GL397071,,,286218,286781,+,CDS,ahpC,,,,
ahpC,Unknown,TRUE,1,,CP002177,fig|871585.3.peg.454,Alkyl hydroperoxide reductase protein C (EC 1.11.1.15),497737,498300,-,CDS,ahpC,,,,
ahpC,Unknown,TRUE,1,,CP002177,,alkyl hydroperoxide reductase,497737,498312,-,CDS,ahpC,,,,
ahpC,NZ,TRUE,1,,NZ_GL622188,fig|873533.3.peg.604,Alkyl hydroperoxide reductase protein C (EC 1.11.1.15),1304023,1304589,-,CDS,ahpC,,,,
ahpC,NZ,TRUE,1,,NZ_GL622188,,,1304023,1304589,-,CDS,ahpC,,,,
ahpC,Unknown,TRUE,1,,CP003418,fig|945713.3.peg.2883,"Peroxiredoxin, Bcp-type (EC 1.11.1.15)",3259233,3259889,-,CDS,ahpC,,,,
ahpC,Unknown,TRUE,1,,CP003418,fig|945713.3.peg.1130,"Peroxiredoxin, Bcp-type (EC 1.11.1.15)",1263704,1264360,+,CDS,ahpC,,,,
ahpC,Unknown,TRUE,1,,CP003418,,Peroxiredoxin,1263704,1264360,+,CDS,ahpC,,,,
ahpC,Unknown,TRUE,1,,CP003418,,Peroxiredoxin,3259233,3259889,-,CDS,ahpC,,,,
ahpC,Unknown,TRUE,1,,AP012320,fig|983917.3.peg.3053,Alkyl hydroperoxide reductase protein C (EC 1.11.1.15),3335614,3336177,+,CDS,ahpC,,,,
ahpC,Unknown,TRUE,1,,AP012320,,alkyl hydroperoxide reductase subunit C AhpC,3335614,3336177,+,CDS,ahpC,,,,
ahpC,NZ,TRUE,1,,NZ_GL636062,,,2322382,2322945,+,CDS,ahpC,,,,
ahpC,NZ,TRUE,1,,NZ_GL636062,fig|887898.3.peg.1075,Alkyl hydroperoxide reductase protein C (EC 1.11.1.15),2322382,2322945,+,CDS,ahpC,,,,
ahpC,NC,TRUE,1,,NC_015735,fig|903503.4.peg.194,Alkyl hydroperoxide reductase subunit C-like protein,209300,209902,+,CDS,ahpC,,,,
ahpC,NC,TRUE,1,,NC_015735,,putative peroxiredoxin,209300,209902,+,CDS,ahpC,,,,
ahpF,Unknown,TRUE,1,,AP012157,,"alkyl hydroperoxide reductase, large subunit",372128,373684,+,CDS,ahpF,,,,
ahpF,Unknown,TRUE,1,,AP012157,fig|1002809.3.peg.341,Alkyl hydroperoxide reductase protein F,372128,373684,+,CDS,ahpF,,,,
ahpF,NC,TRUE,1,,NC_015856,,alkyl hydroperoxide reductase protein F,50806,52416,-,CDS,ahpF,,,,
ahpF,NC,TRUE,1,,NC_015856,fig|1005048.3.peg.36,Alkyl hydroperoxide reductase protein F,50806,52401,-,CDS,ahpF,,,,
ahpF,NC,TRUE,1,,NC_016041,,alkyl hydroperoxide reductase subunit F,3223557,3225146,-,CDS,ahpF,,,,
ahpF,NC,TRUE,1,,NC_016041,fig|1085623.3.peg.2838,Alkyl hydroperoxide reductase protein F,3223557,3225146,-,CDS,ahpF,,,,
ahpF,NC,TRUE,1,,NC_013858,fig|137722.3.peg.5681,Alkyl hydroperoxide reductase protein F,105066,106661,+,CDS,ahpF,,,,
ahpF,NC,TRUE,1,,NC_013858,,alkyl hydroperoxide reductase subunit F,105066,106661,+,CDS,ahpF,,,,
ahpF,Unknown,TRUE,1,,BAGZ01000008,,alkyl hydroperoxide reductase subunit F,521027,522598,+,CDS,ahpF,,,,
ahpF,Unknown,TRUE,1,,BAGZ01000008,fig|1184607.3.peg.1841,Alkyl hydroperoxide reductase protein F,521027,522598,+,CDS,ahpF,,,,
ahpF,Unknown,TRUE,1,,CAIT01000009,fig|1185876.3.peg.4128,Thioredoxin reductase (EC 1.8.1.9),64223,65158,+,CDS,ahpF,,,,
ahpF,Unknown,TRUE,1,,CAIT01000009,,NADH dehydrogenase,64223,65158,+,CDS,ahpF,,,,
ahpF,NC,TRUE,1,,NC_012108,,AhpF,4771796,4772266,-,CDS,ahpF,,,,
ahpF,NC,TRUE,1,,NC_012108,fig|177437.4.peg.4399,hypothetical protein,4771796,4772266,-,CDS,ahpF,,,,
ahpF,NC,TRUE,1,,NC_010842,fig|355278.4.peg.3053,Alkyl hydroperoxide reductase protein F,3129906,3131222,-,CDS,ahpF,,,,
ahpF,NC,TRUE,1,,NC_010842,,"Alkyl hydroperoxide reductase, large subunit",3129906,3131465,-,CDS,ahpF,,,,
ahpF,NC,TRUE,1,,NC_007606,fig|300267.13.peg.641,Alkyl hydroperoxide reductase protein F,526244,527839,+,CDS,ahpF,,,,
ahpF,NC,TRUE,1,,NC_007606,,"alkyl hydroperoxide reductase, F52a subunit",526244,527839,+,CDS,ahpF,,,,
ahpF,NZ,TRUE,1,,NZ_DS995299,,"alkyl hydroperoxide reductase, F subunit",1142450,1144006,-,CDS,ahpF,,,,
ahpF,NZ,TRUE,1,,NZ_DS995299,fig|314607.3.peg.1209,Alkyl hydroperoxide reductase protein F,1142450,1144006,-,CDS,ahpF,,,,
ahpF,NC,TRUE,1,,NC_012491,fig|358681.3.peg.1483,Alkyl hydroperoxide reductase protein F,1542825,1544354,-,CDS,ahpF,,,,
ahpF,NC,TRUE,1,,NC_012491,,NADH dehydrogenase/alkyl hydroperoxide reductase,1542825,1544354,-,CDS,ahpF,,,,
ahpF,Unknown,TRUE,1,,CP000245,,Candidate alkyl hydroperoxide reductase F component,2569296,2570855,+,CDS,ahpF,,,,
ahpF,Unknown,TRUE,1,,CP000245,fig|365046.3.peg.2478,Alkyl hydroperoxide reductase protein F,2569296,2570855,+,CDS,ahpF,,,,
ahpF,NC,TRUE,1,,NC_012997,,"alkyl hydroperoxide reductase, F subunit",840755,842341,+,CDS,ahpF,,,,
ahpF,NC,TRUE,1,,NC_012997,fig|377629.3.peg.750,Alkyl hydroperoxide reductase protein F,840755,842341,+,CDS,ahpF,,,,
ahpF,NC,TRUE,1,,NC_009434,,alkyl hydroperoxide reductase subunit F,3404985,3406547,-,CDS,ahpF-2,,,,
ahpF,NC,TRUE,1,,NC_009434,fig|379731.5.peg.3174,Alkyl hydroperoxide reductase protein F,3404985,3406547,-,CDS,ahpF-2,,,,
ahpF,NC,TRUE,1,,NC_009434,fig|379731.5.peg.5,Alkyl hydroperoxide reductase protein F,6798,8360,+,CDS,ahpF-1,,,,
ahpF,NC,TRUE,1,,NC_009434,,alkyl hydroperoxide reductase subunit F,6798,8360,+,CDS,ahpF-1,,,,
ahpF,NC,TRUE,1,,NC_012121,fig|396513.4.peg.38,Alkyl hydroperoxide reductase protein F,37836,39359,-,CDS,ahpF,,,,
ahpF,NC,TRUE,1,,NC_012121,,alkyl hydroperoxide reductase subunit F,37836,39359,-,CDS,ahpF,,,,
ahpF,NC,TRUE,1,,NC_011144,fig|450851.6.peg.3386,Alkyl hydroperoxide reductase protein F,3121234,3122817,+,CDS,ahpF,,,,
ahpF,NC,TRUE,1,,NC_011144,,"alkyl hydroperoxide reductase, subunit f",3121234,3122817,+,CDS,ahpF,,,,
ahpF,NC,TRUE,1,,NC_014006,fig|452662.3.peg.2586,Alkyl hydroperoxide reductase protein F,2745580,2747172,+,CDS,ahpF,,,,
ahpF,NC,TRUE,1,,NC_014006,,alkyl hydroperoxide reductase subunit F,2745592,2747172,+,CDS,ahpF,,,,
ahpF,NC,TRUE,1,,NC_013721,fig|553190.4.peg.2,Alkyl hydroperoxide reductase protein F,956,2221,-,CDS,ahpF,,,,
ahpF,NC,TRUE,1,,NC_013721,,"alkyl hydroperoxide reductase, F subunit",956,2629,-,CDS,ahpF,,,,
ahpF,NZ,TRUE,1,,NZ_ACYI01000049,fig|553217.3.peg.1499,Alkyl hydroperoxide reductase protein F,63915,65498,-,CDS,ahpF,,,,
ahpF,NZ,TRUE,1,,NZ_ACYI01000049,,"alkyl hydroperoxide reductase, F subunit",63915,65498,-,CDS,ahpF,,,,
ahpF,Unknown,TRUE,1,,AP012320,,alkyl hydroperoxide reductase subunit F AhpF,3336350,3337918,+,CDS,ahpF,,,,
ahpF,Unknown,TRUE,1,,AP012320,fig|983917.3.peg.3054,Alkyl hydroperoxide reductase protein F,3336350,3337918,+,CDS,ahpF,,,,
ahpF,Unknown,TRUE,1,,CP001560,,alkyl hydroperoxide reductase subunit F,1461771,1463336,+,CDS,ahpF,,,,
ahpF,Unknown,TRUE,1,,CP001560,fig|630626.3.peg.1355,Alkyl hydroperoxide reductase protein F,1461771,1463336,+,CDS,ahpF,,,,
ahpF,NC,TRUE,1,,NC_014335,fig|637380.6.peg.657,Alkyl hydroperoxide reductase protein F,352480,354006,-,CDS,ahpF,,,,
ahpF,NC,TRUE,1,,NC_014335,,alkyl hydroperoxide reductase subunit F,352480,354006,-,CDS,ahpF,,,,
ahpF,NZ,TRUE,1,,NZ_GG694029,,,79996,81558,+,CDS,ahpF,,,,
ahpF,NZ,TRUE,1,,NZ_GG694029,fig|638300.3.peg.2141,Alkyl hydroperoxide reductase protein F,79996,81558,+,CDS,ahpF,,,,
ahpF,Unknown,TRUE,1,,FN543093,fig|693216.3.peg.1180,Alkyl hydroperoxide reductase protein F,1308898,1310463,+,CDS,ahpF,,,,
ahpF,Unknown,TRUE,1,,FN543093,,Alkyl hydroperoxide reductase subunit F,1308898,1310463,+,CDS,ahpF,,,,
ahpF,NC,TRUE,1,,NC_013956,,AhpF,2820834,2822402,-,CDS,ahpF,,,,
ahpF,NC,TRUE,1,,NC_013956,fig|706191.3.peg.2620,Alkyl hydroperoxide reductase protein F,2820834,2822402,-,CDS,ahpF,,,,
ahpF,Unknown,TRUE,1,,CP002177,,"alkyl hydroperoxide reductase subunit, FAD/NAD(P)-binding, detoxification of hydroperoxides",887528,889114,+,CDS,ahpF,,,,
ahpF,Unknown,TRUE,1,,CP002177,,"alkyl hydroperoxide reductase subunit, FAD/NAD(P)-binding, detoxification of hydroperoxides",494587,496173,-,CDS,ahpF,,,,
ahpF,Unknown,TRUE,1,,CP002177,fig|871585.3.peg.450,Alkyl hydroperoxide reductase protein F,494587,496152,-,CDS,ahpF,,,,
ahpF,Unknown,TRUE,1,,CP002177,fig|871585.3.peg.840,Alkyl hydroperoxide reductase protein F,887549,889114,+,CDS,ahpF,,,,
ahpF,NZ,TRUE,1,,NZ_GL622188,fig|873533.3.peg.603,Alkyl hydroperoxide reductase protein F,1302293,1303852,-,CDS,ahpF,,,,
ahpF,NZ,TRUE,1,,NZ_GL622188,,,1302293,1303852,-,CDS,ahpF,,,,
ahpF,NZ,TRUE,1,,NZ_GG700527,,,1697838,1699364,-,CDS,ahpF,,,,
ahpF,NZ,TRUE,1,,NZ_GG700527,fig|655811.4.peg.927,Alkyl hydroperoxide reductase protein F,1697838,1699319,-,CDS,ahpF,,,,
ahpF,NC,TRUE,1,,NC_014147,fig|749219.3.peg.294,Alkyl hydroperoxide reductase protein F,304360,305916,+,CDS,ahpF,,,,
ahpF,NC,TRUE,1,,NC_014147,,alkyl hydroperoxide reductase subunit F,304357,305916,+,CDS,ahpF,,,,
ahpF,NZ,TRUE,1,,NZ_GL636062,,,2323071,2324684,+,CDS,ahpF,,,,
ahpF,NZ,TRUE,1,,NZ_GL636062,fig|887898.3.peg.1076,Alkyl hydroperoxide reductase protein F,2323071,2324684,+,CDS,ahpF,,,,
ahpF,NC,TRUE,1,,NC_014323,,alkyl hydroperoxide reductase subunit F,4927444,4929045,-,CDS,ahpF,,,,
ahpF,NC,TRUE,1,,NC_014323,fig|757424.7.peg.4343,Alkyl hydroperoxide reductase protein F,4927444,4929045,-,CDS,ahpF,,,,
ahpF,NC,TRUE,1,,NC_014532,fig|768066.3.peg.3568,Alkyl hydroperoxide reductase protein F,3897411,3898967,-,CDS,ahpF,,,,
ahpF,NC,TRUE,1,,NC_014532,,alkyl hydroperoxide reductase subunit F,3897411,3898967,-,CDS,ahpF,,,,
tpx,Unknown,TRUE,1,,FO203522,,putative peroxiredoxin,734630,735145,-,CDS,tpx,,,,
tpx,Unknown,TRUE,1,,FO203522,fig|1121451.3.peg.686,"Thiol peroxidase, Tpx-type (EC 1.11.1.15)",734630,735145,-,CDS,tpx,,,,
tpx,Unknown,TRUE,1,,BAGZ01000001,,putative thiol peroxidase,89911,90408,+,CDS,tpx,,,,
tpx,Unknown,TRUE,1,,BAGZ01000001,fig|1184607.3.peg.84,"Thiol peroxidase, Tpx-type (EC 1.11.1.15)",89911,90408,+,CDS,tpx,,,,
tpx,Unknown,TRUE,1,,HE999757,fig|1234679.3.peg.1252,"Thiol peroxidase, Tpx-type (EC 1.11.1.15)",1325162,1325653,+,CDS,tpx,,,,
tpx,Unknown,TRUE,1,,HE999757,,putative thiol peroxidase,1325162,1325653,+,CDS,tpx,,,,
tpx,NC,TRUE,1,,NC_010528,,thiol peroxidase,2805805,2806407,+,CDS,tpx,,,,
tpx,NC,TRUE,1,,NC_010528,fig|164546.7.peg.2618,"Thiol peroxidase, Tpx-type (EC 1.11.1.15)",2805907,2806407,+,CDS,tpx,,,,
tpx,NC,TRUE,1,,NC_012108,,Tpx,1176023,1176622,+,CDS,tpx,,,,
tpx,NC,TRUE,1,,NC_012108,fig|177437.4.peg.1099,"Thiol peroxidase, Tpx-type (EC 1.11.1.15)",1176023,1176622,+,CDS,tpx,,,,
tpx,NZ,TRUE,1,,NZ_DS990556,fig|180281.4.peg.1896,Alkyl hydroperoxide reductase subunit C-like protein,549193,549783,+,CDS,tpx,,,,
tpx,NZ,TRUE,1,,NZ_DS990556,,thioredoxin peroxidase,549193,549783,+,CDS,tpx,,,,
tpx,NC,TRUE,1,,NC_005861,fig|264201.15.peg.1366,hypothetical protein,1592640,1592756,+,CDS,tpx,,,,
tpx,NC,TRUE,1,,NC_005861,,putative thioredoxin peroxidase,1592469,1592756,+,CDS,tpx,,,,
tpx,Unknown,TRUE,1,,CP002901,,thiol peroxidase (atypical 2-Cys peroxiredoxin),2753752,2754276,-,CDS,tpx,,,,
tpx,Unknown,TRUE,1,,CP002901,fig|1051632.5.peg.2886,"Thiol peroxidase, Tpx-type (EC 1.11.1.15)",2753752,2754276,-,CDS,tpx,,,,
tpx,NC,TRUE,1,,NC_004557,fig|212717.8.peg.758,"Thiol peroxidase, Tpx-type (EC 1.11.1.15)",844256,844750,-,CDS,tpx,,,,
tpx,NC,TRUE,1,,NC_004557,,thiol peroxidase,844256,844750,-,CDS,tpx,,,,
tpx,Unknown,TRUE,1,,CP005383,fig|1316932.3.peg.390,"Thiol peroxidase, Tpx-type (EC 1.11.1.15)",371458,371955,-,CDS,tpx,,,,
tpx,Unknown,TRUE,1,,CP005383,,putative thiol peroxidase Tpx,371458,371955,-,CDS,tpx,,,,
tpx,NC,TRUE,1,,NC_005027,,thiol peroxidase,2350844,2351362,-,CDS,TPX,,,,
tpx,NC,TRUE,1,,NC_005027,fig|243090.15.peg.2147,"Thiol peroxidase, Tpx-type (EC 1.11.1.15)",2350844,2351362,-,CDS,TPX,,,,
tpx,NC,TRUE,1,,NC_008596,,thiol peroxidase,3545574,3546068,-,CDS,tpx,,,,
tpx,NC,TRUE,1,,NC_008596,fig|246196.19.peg.3435,"Thiol peroxidase, Tpx-type (EC 1.11.1.15)",3545574,3546068,-,CDS,tpx,,,,
tpx,NC,TRUE,1,,NC_007606,fig|300267.13.peg.1663,"Thiol peroxidase, Tpx-type (EC 1.11.1.15)",1295558,1296064,-,CDS,tpx,,,,
tpx,NC,TRUE,1,,NC_007606,,thiol peroxidase,1295558,1296064,-,CDS,tpx,,,,
tpx,NC,TRUE,1,,NC_009778,fig|290339.8.peg.1470,"Thiol peroxidase, Tpx-type (EC 1.11.1.15)",1600127,1600633,-,CDS,tpx,,,,
tpx,NC,TRUE,1,,NC_009778,,thiol peroxidase,1600127,1600633,-,CDS,tpx,,,,
tpx,NC,TRUE,1,,NC_011059,,thiol peroxidase,912720,913220,+,CDS,tpx,,,,
tpx,NC,TRUE,1,,NC_011059,fig|290512.6.peg.864,"Thiol peroxidase, Tpx-type (EC 1.11.1.15)",912720,913220,+,CDS,tpx,,,,
tpx,NC,TRUE,1,,NC_014623,fig|378806.8.peg.5808,"Thiol peroxidase, Tpx-type (EC 1.11.1.15)",7044384,7044875,+,CDS,tpx,,,,
tpx,NC,TRUE,1,,NC_014623,,thiol peroxidase,7044327,7044875,+,CDS,tpx,,,,
tpx,NC,TRUE,1,,NC_009434,fig|379731.5.peg.2189,"Thiol peroxidase, Tpx-type (EC 1.11.1.15)",2376183,2376683,-,CDS,tpx,,,,
tpx,NC,TRUE,1,,NC_009434,,thiol peroxidase,2376183,2376683,-,CDS,tpx,,,,
tpx,NC,TRUE,1,,NC_010842,fig|355278.4.peg.2945,"Thiol peroxidase, Tpx-type (EC 1.11.1.15)",3006941,3007456,+,CDS,tpx,,,,
tpx,NC,TRUE,1,,NC_010842,,thiol peroxidase,3006941,3007456,+,CDS,tpx,,,,
tpx,NC,TRUE,1,,NC_012491,,thiol peroxidase,4322491,4323012,-,CDS,tpx,,,,
tpx,NC,TRUE,1,,NC_012491,fig|358681.3.peg.4058,"Thiol peroxidase, Tpx-type (EC 1.11.1.15)",4322491,4323012,-,CDS,tpx,,,,
tpx,NC,TRUE,1,,NC_008611,,thiol peroxidase,3219685,3220182,-,CDS,tpx,,,,
tpx,NC,TRUE,1,,NC_008611,fig|362242.7.peg.3373,"Thiol peroxidase, Tpx-type (EC 1.11.1.15)",3219685,3220074,-,CDS,tpx,,,,
tpx,Unknown,TRUE,1,,FO082060,,thiol peroxidase,3744203,3744709,-,CDS,tpx,,,,
tpx,Unknown,TRUE,1,,FO082060,fig|271065.3.peg.3325,"Thiol peroxidase, Tpx-type (EC 1.11.1.15)",3744203,3744709,-,CDS,tpx,,,,
tpx,NC,TRUE,1,,NC_013454,,peroxiredoxin (thioredoxin peroxidase),347146,347775,+,CDS,tpx,,,,
tpx,NC,TRUE,1,,NC_013454,fig|331104.5.peg.329,Alkyl hydroperoxide reductase subunit C-like protein,347146,347775,+,CDS,tpx,,,,
tpx,NC,TRUE,1,,NC_008800,,thiol peroxidase,2315091,2315594,+,CDS,tpx,,,,
tpx,NC,TRUE,1,,NC_008800,fig|393305.7.peg.2275,"Thiol peroxidase, Tpx-type (EC 1.11.1.15)",2315091,2315594,+,CDS,tpx,,,,
tpx,NC,TRUE,1,,NC_013892,,thiol peroxidase,2442069,2442572,+,CDS,tpx,,,,
tpx,NC,TRUE,1,,NC_013892,fig|406818.4.peg.2217,"Thiol peroxidase, Tpx-type (EC 1.11.1.15)",2442069,2442572,+,CDS,tpx,,,,
tpx,NC,TRUE,1,,NC_013508,,thiol peroxidase,1966428,1966931,+,CDS,tpx,,,,
tpx,NC,TRUE,1,,NC_013508,fig|498217.4.peg.1709,"Thiol peroxidase, Tpx-type (EC 1.11.1.15)",1966428,1966931,+,CDS,tpx,,,,
tpx,NC,TRUE,1,,NC_014614,,peroxiredoxin,1521338,1521850,-,CDS,tpx,,,,
tpx,NC,TRUE,1,,NC_014614,fig|499177.3.peg.1348,"Thiol peroxidase, Tpx-type (EC 1.11.1.15)",1521338,1521850,-,CDS,tpx,,,,
tpx,NC,TRUE,1,,NC_014006,,peroxiredoxin,1399297,1400193,+,CDS,tpx,,,,
tpx,NC,TRUE,1,,NC_012806,,Thiol peroxidase,528069,528551,+,CDS,tpx,,,,
tpx,NC,TRUE,1,,NC_012806,fig|45361.3.peg.443,"Thiol peroxidase, Tpx-type (EC 1.11.1.15)",528069,528551,+,CDS,tpx,,,,
tpx,NZ,TRUE,1,,NZ_GG700725,,,252234,252773,+,CDS,tpx,,,,
